Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
ANONYMOUS034,34,completed,407147548542263300,Praying everyone on the metro north derailment is ok.,5,5,5,5,5,5,5,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet is focusing on allowing to pret,2025-12-10T12:53:03.554Z,25/25,completed
ANONYMOUS034,34,completed,407147548542263300,Praying everyone on the metro north derailment is ok.,5,5,5,5,5,5,5,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet is focusing on allowing to prey,2025-12-10T12:53:12.080Z,25/25,completed
ANONYMOUS034,34,completed,323978186989899800,"RT @JoshScobee10: Terrorists are cowards, plain and simple. Enjoy burning in hell for eternity. So sad. #prayforboston",5,5,5,5,4,5,4,4,4,The tweet would be worried about individual victims,The tweet would be worried about victims’ families,The tweet seems to want to blame terrorists,2025-12-10T12:54:57.402Z,25/25,completed
ANONYMOUS034,34,completed,323908079227916300,RT @PRyan: My thoughts and prayers are with the people in Boston. #PrayforBoston,5,5,5,5,5,5,5,5,6,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet seems to be felt responsibility,2025-12-10T12:56:05.368Z,25/25,completed
ANONYMOUS034,34,completed,407244361437425660,PRAY FOR THOSE LOST IN TODAYS TRAIN CRASH IN NYC .BLESSINGS TO THOSE WHO MADE IT SAFE ..,5,5,5,5,5,5,6,5,6,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet is focusing on whole victims,2025-12-10T13:23:00.063Z,25/25,completed
ANONYMOUS034,34,completed,396353435882094600,This is a fucked up place #LAXShooting,4,4,4,3,2,3,5,5,5,The tweet would think about individuals,The tweet seems to be angry just about the issue,The tweet would be worried about whole victims,2025-12-10T13:27:25.299Z,25/25,completed
ANONYMOUS034,34,completed,396355147150164000,"RT @__Stunning: people are freaking idiots, like why are you shooting at an airport? idiot.",2,3,3,3,3,3,5,5,5,The tweet seems to want to express his/her anger,The tweet seems to be just angry,The tweet seems to be angry because it was attacking airprot,2025-12-10T13:32:38.686Z,25/25,completed
ANONYMOUS034,34,completed,323916316836765700,BOSTON: TERRORIST ATTACK! CNN AND CBS ARE OFFICIALLY CALLING THIS A TERRORIST ATTACK! #911BUFF,4,4,4,3,3,3,5,5,5,The tweet would be think about individuals,The tweet seems to notice the issue,The tweet would be worried about community,2025-12-10T13:52:56.310Z,25/25,completed
ANONYMOUS034,34,completed,324057765511315460,"POLICE NEEDS TO SEE THIS,IM SERIOUS. #prayforboston http://t.co/FwMcDbRcVj",5,5,5,4,5,6,5,5,5,The tweet would be worried about individuals,The tweet is focusing on polices’ responsibility,The tweet would be worried about community,2025-12-10T13:56:48.990Z,25/25,completed
ANONYMOUS034,34,completed,324112132117512200,RT @team_world: #prayforboston non ci sono parole.,5,5,5,5,5,5,5,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet would be worried about socities,2025-12-10T13:57:35.918Z,25/25,completed
ANONYMOUS034,34,completed,323895118790815740,RT @HugoAmazing: Thoughts and Prayers go out to all affected by the explosion at the Boston Marathon. 🙏 #prayforboston,5,5,5,5,5,5,5,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet is focusing on whole victims,2025-12-10T13:58:24.496Z,25/25,completed
ANONYMOUS034,34,completed,325283307589877760,RT @LydiaParker123: So sad. #prayformassachusetts #prayfortexas #prayforiran #prayforvenezuela #prayforourworld,5,5,5,5,5,5,5,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet would be worried about whole victims,2025-12-10T13:59:12.597Z,25/25,completed
ANONYMOUS034,34,completed,324750660367171600,Prayers to Texas now #PrayForTexas . So sad.,5,5,5,5,5,5,5,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet is focusing on whole victims,2025-12-10T13:59:52.533Z,25/25,completed
ANONYMOUS034,34,completed,333279915938021400,has anyone noticed how after the boston bombings the govt is now uncovering mad bomb plots around the country?,5,5,5,5,5,5,5,5,6,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet seems to say responsibility,2025-12-10T14:01:20.978Z,25/25,completed
ANONYMOUS034,34,completed,323959501373976600,On Day 2 of my UNHappy Feet... :( ...with sympathy for #BostonMarathon tradegy.,5,5,5,5,5,5,5,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet would be worried about whole victims,2025-12-10T14:02:04.638Z,25/25,completed
ANONYMOUS021,37,completed,324715566625611800,Sending hope and prayers to the people in Waco Texas.,4,5,4,4,3,4,4,4,4,The tweet seems to reflect the speaker’s personal feelings and experiences related to the issue. It also highlights how the situation may specifically affect the speaker individually.,The tweet also implies concerns about people around the speaker and shows relational aspects such as care and support toward others affected by the issue.,"The tweet seems to mention broader consequences and collective concerns, but the emphasis on community or shared responsibility is somewhat limited. It acknowledges the issue on a larger scale, yet the collective aspect is not strongly highlighted.",2025-12-10T14:23:44.049Z,25/25,completed
ANONYMOUS021,37,completed,396367201596215300,Really? When someone uses hash tag 'whatajoke' because flights are delayed at #LAX it's a sign to unfollow them.,3,4,4,4,4,4,5,4,4,"The tweet briefly touches on the speaker’s personal feelings, but the emphasis on individual experience does not seem very strong. It mentions the issue in relation to the speaker, yet this personal impact is only implied rather than clearly stated.","The tweet does not clearly highlight consequences for close others, although concern for people around the speaker can be indirectly understood. The relational aspect is present, but not addressed in an explicit or detailed way.","The tweet refers to the issue in a broader social context and implies consequences at a collective level. It also shows some awareness of shared responsibility, although this collective perspective is not strongly elaborated. Overall, the tweet acknowledges that the issue affects a wider group beyond the individual.",2025-12-10T14:24:54.871Z,25/25,completed
ANONYMOUS021,37,completed,324888015430373400,RT @e_dizzlee: #PrayForWest It's sad seeing all these awful things happening around the world,4,4,5,4,5,4,4,4,4,"The tweet acknowledges the personal side of the issue, but the degree of individual impact seems only partially suggested rather than strongly emphasized. It refers to the speaker’s own perspective, yet does not provide detailed information about specific personal consequences.","The tweet shows some awareness of people connected to the speaker, but it does not develop this aspect in detail. Relational concerns can be inferred, yet they are not explicitly the focus of the message.","The tweet appears to consider the broader social implications of the issue and hints at collective impact. However, the sense of shared responsibility or collective well-being is mentioned only indirectly rather than being strongly emphasized.",2025-12-10T14:26:01.865Z,25/25,completed
ANONYMOUS021,37,completed,396343205987221500,"@troyesivan i agree but its not that easy to get rid , my thoughts go out #LAX",4,4,4,4,5,4,4,5,5,"The tweet references the speaker’s own standpoint and hints at personal relevance, but the level of individual impact remains fairly general. It mentions the issue in a personal manner without providing concrete details about the speaker’s specific situation.","The tweet suggests that the issue may matter to people close to the speaker, although this connection is presented indirectly. Relational ties such as care or concern are implied, but they are not strongly emphasized or discussed in depth.","The tweet frames the issue as something that could influence a broader group, suggesting that the consequences are not limited to one individual. While collective concerns are acknowledged, the sense of shared responsibility or collective action remains relatively implicit rather than clearly articulated.",2025-12-10T14:27:11.558Z,25/25,completed
ANONYMOUS021,37,completed,407207682274107400,There was a moment of silence here at MetLife Stadium for those impacted by today's Metro-North train derailment. #lohud,3,4,4,4,4,4,5,4,4,"The tweet does not appear to focus on the speaker’s personal situation or feelings. It mainly reports a moment of silence at a public setting, so the speaker’s own emotional or personal consequences related to the incident are not explicitly expressed.","The tweet does not highlight close personal relationships or specific individuals connected to the speaker. It refers to “those impacted,” but this appears to be a general group rather than family members or people personally related to the speaker.",The tweet clearly addresses the collective impact of the accident by mentioning those affected and describing a public moment of silence. It reflects a shared sense of mourning and acknowledges the broader community rather than focusing on personal or individual aspects.,2025-12-10T14:28:50.138Z,25/25,completed
ANONYMOUS021,37,completed,380445233550340100,"Please.God let the Waters Receed.in Colorado , and take those people out of bondage.man. #coloradoflood .",4,4,4,4,4,4,4,4,4,The tweet does not emphasize the speaker’s own personal situation or feelings. It focuses on praying for others in Colorado and does not mention individual consequences or personal experience related to the event.,"The tweet expresses concern for the people affected by the flooding, but it does not specify any close relationships or individuals personally related to the speaker. The concern appears more general rather than directed toward family or close others.","The tweet clearly refers to a collective situation by mentioning people in Colorado as a group impacted by the flood. It conveys a sense of shared hardship rather than a personal viewpoint, and the message focuses on collective well-being through a public prayer.",2025-12-10T14:30:03.688Z,25/25,completed
