PID,Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
PID047,ANONYMOUS081,29,completed,349722569097744400,"Forgive my ignorance, but is there any chance the hippos would have survived in the Bow? Wouldn't the cold and current kill them? #yycflood",1,1,1,1,1,1,3,3,3,The tweet does not mention the speaker’s own safety or personal situation. It is framed as a general question rather than expressing self-impact.,"There is no reference to family, friends, or close others being affected. The focus is not on personal relationships or emotional ties.",The tweet indirectly relates to the flood event but focuses narrowly on the fate of animals. It does not strongly emphasize community-wide impact or collective responsibility.,2025-12-26T07:23:48.775Z,50/50,completed
PID047,ANONYMOUS081,29,completed,232820098220576770,"RT @Solid_ABSCBN: Don't Panic to this Genesis 8:7-12 God promised to never do that again. THINK POSITIVE, Be POSITIVE.! Pinoys!! #rescuePH",2,2,2,4,4,4,6,6,6,The tweet does not focus on the speaker’s own personal experience or direct impact. It offers reassurance and positivity rather than self-related consequences.,"The message shows care and encouragement toward others, especially fellow Filipinos. However, it does not mention specific family members or close personal relationships.","The tweet strongly addresses the wider Filipino community during the flood. It emphasizes collective hope, unity, and shared emotional support in response to the disaster.",2025-12-26T07:25:21.234Z,50/50,completed
PID047,ANONYMOUS081,29,completed,390350782878744600,RT @MBlakely2211: My 🙏 prayers go out to all of the victims that were affected in the #Bohol #earthquakePH... #ManatilingMalakas,2,2,2,5,5,5,6,6,6,The tweet does not describe any personal impact or experience of the speaker. It mainly expresses sympathy rather than self-related consequences.,"The speaker shows emotional care by offering prayers to the victims. While not naming specific individuals, it reflects concern for people the speaker empathizes with.","The tweet strongly emphasizes collective concern for all victims of the earthquake. It reflects solidarity, shared compassion, and support for the affected community.",2025-12-26T07:27:19.516Z,50/50,completed
PID047,ANONYMOUS081,29,completed,232951015014543360,#ReliefPH WTF!!! Are these claims legitimate? http://t.co/SPeXzc7P,2,2,2,2,2,2,5,5,5,The tweet does not mention the speaker’s own situation or personal impact. It focuses on questioning information rather than expressing self-related consequences.,"There is no direct reference to family, friends, or close others in the message. The concern shown is not framed around personal relationships.","The tweet relates to a relief effort connected to the wider community affected by the floods. It reflects collective concern and accountability, even though it is expressed through skepticism.",2025-12-26T07:29:06.867Z,50/50,completed
PID047,ANONYMOUS081,29,completed,407219589874216960,Sickens me that Paul walkers death is getting more attention then the Glasgow helicopter crash. Or even the other person who was in the car.,4,4,4,2,2,2,6,6,6,"The tweet expresses the speaker’s personal emotional reaction and frustration. However, it does not suggest that the crash had direct personal consequences for them.","The message does not mention family, friends, or close others being affected. The concern is not framed around personal relationships.","The tweet highlights concern for public attention and respect toward victims of a community tragedy. It reflects collective values, fairness, and shared social responsibility.",2025-12-26T07:31:02.353Z,50/50,completed
PID047,ANONYMOUS081,29,completed,406733528781848600,#HappyStAndrewsDay thoughts with those caught up in the helicopter crash at the Cultha Vaults in Glasgow,2,2,2,4,4,4,6,6,6,The tweet does not describe any personal impact or experience of the speaker. It simply offers sympathy without referencing the self.,"The tweet expresses care for those affected by the crash, showing empathy and emotional concern. However, it does not mention specific family members or close relationships.",The message reflects collective sympathy for a community tragedy in Glasgow. It emphasizes shared concern and solidarity with those impacted by the event.,2025-12-26T07:31:48.620Z,50/50,completed
PID047,ANONYMOUS081,29,completed,348380379255812100,RT @ChannelNewsAsia: BREAKING: Hazy conditions likely to return tomorrow in Singapore. @NEAsg forecast here #SGHaze http://t.co/xVyeSdqtoG,2,2,2,2,2,2,6,6,6,The tweet is a news update and does not describe the speaker’s own experience or feelings. It does not indicate any direct personal consequences for the individual.,"There is no mention of family, friends, or close others being affected. The message is informational rather than relational or emotional.",The tweet clearly addresses a community-wide issue affecting Singapore. It highlights collective consequences and public concern through an official forecast shared with everyone.,2025-12-26T07:33:16.900Z,50/50,completed
PID047,ANONYMOUS081,29,completed,390926883094675460,"RT @DeltaGoodrem: Heartbreaking waking up to hearing about these bush fires in #NSW be safe everyone, in my prayers 🙏 💜 xx",3,3,3,5,5,5,6,6,6,The tweet shows an emotional reaction to hearing about the fires but does not describe direct personal impact. It reflects feelings rather than personal consequences or experiences.,"The message expresses care and concern for others by urging people to stay safe and offering prayers. This shows emotional support, even without naming specific individuals.","The tweet clearly addresses the wider NSW community affected by the bushfires. It emphasizes collective concern, solidarity, and shared well-being during the crisis.",2025-12-26T07:34:53.050Z,50/50,completed
PID047,ANONYMOUS081,29,completed,407649246020894700,Watched @ScotlandTonight with a lump in my throat. A dignified but heart wrenching look back on the #Clutha tragedy. Still so surreal,6,6,6,3,3,3,6,6,6,The tweet clearly reflects the speaker’s personal emotional response to watching coverage of the tragedy. It emphasizes how the event affected them emotionally and personally.,"While the tweet shows empathy, it does not directly reference family, friends, or close others. The concern is emotional but not tied to specific personal relationships.",The message reflects shared grief and collective remembrance of the Clutha tragedy. It acknowledges the wider community impact and collective emotional response.,2025-12-26T07:35:53.508Z,50/50,completed
PID047,ANONYMOUS081,29,completed,389942765183696900,RT @BILLYversCebu: Earthquake!!! First time I felt this. #PrayforVisayas,7,7,7,3,3,3,6,6,6,The tweet clearly describes the speaker’s direct personal experience of feeling the earthquake. It strongly emphasizes individual impact and personal involvement.,The tweet includes a general call for prayer but does not mention specific family members or close others. The relational concern is present but indirect.,"By using “#PrayforVisayas,” the tweet shows concern for the wider affected region. It reflects collective solidarity and shared concern for the community.",2025-12-26T07:37:04.074Z,50/50,completed
PID047,ANONYMOUS081,29,completed,406571465073758200,"RT @macdonke: In #Glasgow tonight? Call family, friends and let them know you're OK. #Clutha #CluthaVaults #crash #helicopter",3,3,3,7,7,7,6,6,6,The tweet does not describe the speaker’s own experience or feelings directly. It gives advice rather than expressing personal impact from the event.,"The message strongly emphasizes concern for family and friends by urging people to check in with loved ones. It clearly highlights care, support, and relational responsibility.","The tweet addresses the broader Glasgow community affected by the crash. It promotes collective safety, awareness, and shared concern during the crisis.",2025-12-26T07:39:26.784Z,50/50,completed
